#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
229.0001133733174 0.000843 0.0206 0.000941 0.000843 0.988 0.497 1.00 15.0 9.06 1.00 16.0 8.05
230.00011337331733 0.000843 0.219 0.00355 0.000843 0.988 0.497 1.00 15.0 9.10 2.00 16.0 8.16
231.00011337331728 0.000843 0.106 0.00461 0.000843 0.988 0.497 1.00 15.0 9.10 1.00 17.0 8.12
232.00011337331722 0.000843 0.0408 0.00104 0.000843 0.988 0.497 1.00 15.0 9.49 2.00 18.0 8.13
233.00011337331716 0.000843 0.254 0.00374 0.000843 0.988 0.497 1.00 15.0 8.92 2.00 17.0 8.08
234.0001133733171 0.000843 0.0649 0.00118 0.000843 0.988 0.497 1.00 15.0 9.04 2.00 18.0 8.04
235.00011337331705 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 16.0 8.93 3.00 16.0 8.07
236.000113373317 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 16.0 8.60 2.00 18.0 8.12
237.00011337331694 0.000843 0.353 0.00730 0.000843 0.988 0.497 1.00 15.0 8.13 0.00 18.0 8.08
238.00011337331688 0.000843 0.369 0.00770 0.000843 0.988 0.497 1.00 15.0 8.31 0.00 17.0 8.02
239.00011337331682 0.000843 0.393 0.00330 0.000843 0.988 0.497 1.00 15.0 8.36 2.00 18.0 7.95
240.00011337331676 0.000843 0.0501 0.00109 0.000843 0.988 0.497 1.00 13.0 8.58 2.00 16.0 7.93
241.0001133733167 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 14.0 8.61 2.00 15.0 7.85
242.00011337331665 0.000843 0.241 0.00364 0.000843 0.988 0.497 1.00 15.0 8.46 1.00 14.0 7.86
243.0001133733166 0.000843 0.219 0.00500 0.000843 0.988 0.497 1.00 14.0 8.43 1.00 15.0 7.83
244.00011337331654 0.000843 0.872 0.00544 0.000843 0.988 0.497 1.00 14.0 8.68 0.00 13.0 7.76
245.00011337331648 0.000843 0.872 0.00683 0.000843 0.988 0.497 1.00 15.0 8.45 0.00 15.0 7.63
246.00011337331642 0.000843 0.872 0.00846 0.000843 0.988 0.497 1.00 14.0 8.18 0.00 13.0 7.64
247.00011337331637 0.000843 0.872 0.00742 0.000843 0.988 0.497 1.00 14.0 8.13 0.00 13.0 7.60
248.0001133733163 0.000843 0.250 0.00977 0.000843 0.988 0.497 1.00 13.0 7.85 1.00 13.0 7.69
249.00011337331625 0.000843 0.0649 0.00204 0.000843 0.988 0.497 1.00 13.0 8.30 2.00 13.0 7.93
250.0001133733162 0.000843 0.241 0.00270 0.000843 0.988 0.497 1.00 14.0 8.07 2.00 14.0 7.92
#####################################################################
# End of data export. Simulation finished at: 2024-11-05T15:56+0000 #
#####################################################################
